file,classes,functions
.venv/Lib/site-packages/pip/_internal/commands/freeze.py,FreezeCommand,_should_suppress_build_backends;_dev_pkgs
.venv/Lib/site-packages/pip/_internal/commands/hash.py,HashCommand,_hash_of_file
.venv/Lib/site-packages/pip/_internal/commands/help.py,HelpCommand,
.venv/Lib/site-packages/pip/_internal/commands/index.py,IndexCommand,
.venv/Lib/site-packages/pip/_internal/commands/inspect.py,InspectCommand,
.venv/Lib/site-packages/pip/_internal/commands/install.py,InstallCommand,get_lib_location_guesses;site_packages_writable;decide_user_install;create_os_error_message
.venv/Lib/site-packages/pip/_internal/commands/list.py,ListCommand,format_for_columns;format_for_json
.venv/Lib/site-packages/pip/_internal/commands/lock.py,LockCommand,
.venv/Lib/site-packages/pip/_internal/commands/search.py,TransformedHit;SearchCommand,transform_hits;print_dist_installation_info;get_installed_distribution;print_results;highest_version
.venv/Lib/site-packages/pip/_internal/commands/show.py,ShowCommand;_PackageInfo,normalize_project_url_label;search_packages_info;print_results
.venv/Lib/site-packages/pip/_internal/commands/uninstall.py,UninstallCommand,
.venv/Lib/site-packages/pip/_internal/commands/wheel.py,WheelCommand,
.venv/Lib/site-packages/pip/_internal/configuration.py,Configuration,_normalize_name;_disassemble_key;get_configuration_files
.venv/Lib/site-packages/pip/_internal/distributions/__init__.py,,make_distribution_for_install_requirement
.venv/Lib/site-packages/pip/_internal/distributions/base.py,AbstractDistribution,
.venv/Lib/site-packages/pip/_internal/distributions/installed.py,InstalledDistribution,
.venv/Lib/site-packages/pip/_internal/distributions/sdist.py,SourceDistribution,
.venv/Lib/site-packages/pip/_internal/distributions/wheel.py,WheelDistribution,
.venv/Lib/site-packages/pip/_internal/exceptions.py,PipError;DiagnosticPipError;ConfigurationError;InstallationError;MissingPyProjectBuildRequires;InvalidPyProjectBuildRequires;NoneMetadataError;UserInstallationInvalid;InvalidSchemeCombination;DistributionNotFound;RequirementsFileParseError;BestVersionAlreadyInstalled;BadCommand;CommandError;PreviousBuildDirError;NetworkConnectionError;InvalidWheelFilename;UnsupportedWheel;InvalidWheel;MetadataInconsistent;MetadataInvalid;InstallationSubprocessError;MetadataGenerationFailed;HashErrors;HashError;VcsHashUnsupported;DirectoryUrlHashUnsupported;HashMissing;HashUnpinned;HashMismatch;UnsupportedPythonVersion;ConfigurationFileCouldNotBeLoaded;ExternallyManagedEnvironment;UninstallMissingRecord;LegacyDistutilsInstall;InvalidInstalledPackage;IncompleteDownloadError;ResolutionTooDeepError;InstallWheelBuildError,_is_kebab_case;_prefix_with_indent
.venv/Lib/site-packages/pip/_internal/index/__init__.py,,
.venv/Lib/site-packages/pip/_internal/index/collector.py,_NotAPIContent;_NotHTTP;CacheablePageContent;ParseLinks;IndexContent;HTMLLinkParser;CollectedSources;LinkCollector,_match_vcs_scheme;_ensure_api_header;_ensure_api_response;_get_simple_response;_get_encoding_from_headers;with_cached_index_content;parse_links;_handle_get_simple_fail;_make_index_content;_get_index_content
.venv/Lib/site-packages/pip/_internal/index/package_finder.py,LinkType;LinkEvaluator;CandidatePreferences;BestCandidateResult;CandidateEvaluator;PackageFinder,_check_link_requires_python;filter_unallowed_hashes;_find_name_version_sep;_extract_version_from_fragment
.venv/Lib/site-packages/pip/_internal/index/sources.py,LinkSource;_FlatDirectoryToUrls;_FlatDirectorySource;_LocalFileSource;_RemoteFileSource;_IndexDirectorySource,_is_html_file;build_source
.venv/Lib/site-packages/pip/_internal/locations/__init__.py,,_should_use_sysconfig;_looks_like_bpo_44860;_looks_like_red_hat_patched_platlib_purelib;_looks_like_red_hat_lib;_looks_like_debian_scheme;_looks_like_red_hat_scheme;_looks_like_slackware_scheme;_looks_like_msys2_mingw_scheme;_warn_mismatched;_warn_if_mismatch;_log_context;get_scheme;get_bin_prefix;get_bin_user;_looks_like_deb_system_dist_packages;get_purelib;get_platlib
.venv/Lib/site-packages/pip/_internal/locations/_distutils.py,,distutils_scheme;get_scheme;get_bin_prefix;get_purelib;get_platlib
.venv/Lib/site-packages/pip/_internal/locations/_sysconfig.py,,_should_use_osx_framework_prefix;_infer_prefix;_infer_user;_infer_home;get_scheme;get_bin_prefix;get_purelib;get_platlib
.venv/Lib/site-packages/pip/_internal/locations/base.py,,get_major_minor_version;change_root;get_src_prefix;is_osx_framework
.venv/Lib/site-packages/pip/_internal/main.py,,main
.venv/Lib/site-packages/pip/_internal/metadata/__init__.py,Backend,_should_use_importlib_metadata;_emit_pkg_resources_deprecation_if_needed;select_backend;get_default_environment;get_environment;get_directory_distribution;get_wheel_distribution;get_metadata_distribution
.venv/Lib/site-packages/pip/_internal/metadata/_json.py,,json_name;msg_to_json
.venv/Lib/site-packages/pip/_internal/metadata/base.py,BaseEntryPoint;RequiresEntry;BaseDistribution;BaseEnvironment;Wheel;FilesystemWheel;MemoryWheel,_convert_installed_files_path
.venv/Lib/site-packages/pip/_internal/metadata/importlib/__init__.py,,
.venv/Lib/site-packages/pip/_internal/metadata/importlib/_compat.py,BadMetadata;BasePath,get_info_location;parse_name_and_version_from_info_directory;get_dist_canonical_name
.venv/Lib/site-packages/pip/_internal/metadata/importlib/_dists.py,WheelDistribution;Distribution,
.venv/Lib/site-packages/pip/_internal/metadata/importlib/_envs.py,_DistributionFinder;Environment,_looks_like_wheel
.venv/Lib/site-packages/pip/_internal/metadata/pkg_resources.py,EntryPoint;InMemoryMetadata;Distribution;Environment,
.venv/Lib/site-packages/pip/_internal/models/__init__.py,,
.venv/Lib/site-packages/pip/_internal/models/candidate.py,InstallationCandidate,
.venv/Lib/site-packages/pip/_internal/models/direct_url.py,DirectUrlValidationError;VcsInfo;ArchiveInfo;DirInfo;DirectUrl,_get;_get_required;_exactly_one_of;_filter_none
.venv/Lib/site-packages/pip/_internal/models/format_control.py,FormatControl,
.venv/Lib/site-packages/pip/_internal/models/index.py,PackageIndex,
.venv/Lib/site-packages/pip/_internal/models/installation_report.py,InstallationReport,
.venv/Lib/site-packages/pip/_internal/models/link.py,LinkHash;MetadataFile;Link;_CleanResult,supported_hashes;_clean_url_path_part;_clean_file_url_path;_clean_url_path;_ensure_quoted_url;_absolute_link_url;_clean_link;links_equivalent
.venv/Lib/site-packages/pip/_internal/models/pylock.py,PackageVcs;PackageDirectory;PackageArchive;PackageSdist;PackageWheel;Package;Pylock,is_valid_pylock_file_name;_toml_dict_factory
.venv/Lib/site-packages/pip/_internal/models/scheme.py,Scheme,
.venv/Lib/site-packages/pip/_internal/models/search_scope.py,SearchScope,
.venv/Lib/site-packages/pip/_internal/models/selection_prefs.py,SelectionPreferences,
.venv/Lib/site-packages/pip/_internal/models/target_python.py,TargetPython,
.venv/Lib/site-packages/pip/_internal/models/wheel.py,Wheel,
.venv/Lib/site-packages/pip/_internal/network/__init__.py,,
.venv/Lib/site-packages/pip/_internal/network/auth.py,Credentials;KeyRingBaseProvider;KeyRingNullProvider;KeyRingPythonProvider;KeyRingCliProvider;MultiDomainBasicAuth,get_keyring_provider
.venv/Lib/site-packages/pip/_internal/network/cache.py,SafeFileCache,is_from_cache;suppressed_cache_errors
.venv/Lib/site-packages/pip/_internal/network/download.py,_FileDownload;Downloader,_get_http_response_size;_get_http_response_etag_or_last_modified;_log_download;sanitize_content_filename;parse_content_disposition;_get_http_response_filename
.venv/Lib/site-packages/pip/_internal/network/lazy_wheel.py,HTTPRangeRequestUnsupported;LazyZipOverHTTP,dist_from_wheel_url
.venv/Lib/site-packages/pip/_internal/network/session.py,LocalFSAdapter;_SSLContextAdapterMixin;HTTPAdapter;CacheControlAdapter;InsecureHTTPAdapter;InsecureCacheControlAdapter;PipSession,looks_like_ci;user_agent
.venv/Lib/site-packages/pip/_internal/network/utils.py,,raise_for_status;response_chunks
.venv/Lib/site-packages/pip/_internal/network/xmlrpc.py,PipXmlrpcTransport,
.venv/Lib/site-packages/pip/_internal/operations/__init__.py,,
.venv/Lib/site-packages/pip/_internal/operations/build/__init__.py,,
.venv/Lib/site-packages/pip/_internal/operations/build/build_tracker.py,TrackerId;BuildTracker,update_env_context_manager;get_build_tracker
.venv/Lib/site-packages/pip/_internal/operations/build/metadata.py,,generate_metadata
.venv/Lib/site-packages/pip/_internal/operations/build/metadata_editable.py,,generate_editable_metadata
.venv/Lib/site-packages/pip/_internal/operations/build/metadata_legacy.py,,_find_egg_info;generate_metadata
.venv/Lib/site-packages/pip/_internal/operations/build/wheel.py,,build_wheel_pep517
.venv/Lib/site-packages/pip/_internal/operations/build/wheel_editable.py,,build_wheel_editable
.venv/Lib/site-packages/pip/_internal/operations/build/wheel_legacy.py,,format_command_result;get_legacy_build_wheel_path;build_wheel_legacy
.venv/Lib/site-packages/pip/_internal/operations/check.py,PackageDetails,create_package_set_from_installed;check_package_set;check_install_conflicts;check_unsupported;_simulate_installation_of;_create_whitelist
.venv/Lib/site-packages/pip/_internal/operations/freeze.py,_EditableInfo;FrozenRequirement,freeze;_format_as_name_version;_get_editable_info
.venv/Lib/site-packages/pip/_internal/operations/install/__init__.py,,
.venv/Lib/site-packages/pip/_internal/operations/install/editable_legacy.py,,install_editable
.venv/Lib/site-packages/pip/_internal/operations/install/wheel.py,File;ZipBackedFile;ScriptFile;MissingCallableSuffix;PipScriptMaker,rehash;csv_io_kwargs;fix_script;wheel_root_is_purelib;get_entrypoints;message_about_scripts_not_on_PATH;_normalized_outrows;_record_to_fs_path;_fs_to_record_path;get_csv_rows_for_installed;get_console_script_specs;_raise_for_invalid_entrypoint;_install_wheel;req_error_context;install_wheel
.venv/Lib/site-packages/pip/_internal/operations/prepare.py,File;RequirementPreparer,_get_prepared_distribution;unpack_vcs_link;get_http_url;get_file_url;unpack_url;_check_download_dir
.venv/Lib/site-packages/pip/_internal/pyproject.py,,_is_list_of_str;make_pyproject_path;load_pyproject_toml
.venv/Lib/site-packages/pip/_internal/req/__init__.py,InstallationResult,_validate_requirements;install_given_reqs
.venv/Lib/site-packages/pip/_internal/req/constructors.py,RequirementParts,_strip_extras;convert_extras;_set_requirement_extras;parse_editable;check_first_requirement_in_file;deduce_helpful_msg;parse_req_from_editable;install_req_from_editable;_looks_like_path;_get_url_from_path;parse_req_from_line;install_req_from_line;install_req_from_req_string;install_req_from_parsed_requirement;install_req_from_link_and_ireq;install_req_drop_extras;install_req_extend_extras
.venv/Lib/site-packages/pip/_internal/req/req_dependency_group.py,,parse_dependency_groups;_resolve_all_groups;_build_resolvers;_load_pyproject
.venv/Lib/site-packages/pip/_internal/req/req_file.py,ParsedRequirement;ParsedLine;RequirementsFileParser;OptionParsingError,parse_requirements;preprocess;handle_requirement_line;handle_option_line;handle_line;get_line_parser;break_args_options;build_parser;join_lines;ignore_comments;expand_env_variables;get_file_content;_decode_req_file
.venv/Lib/site-packages/pip/_internal/req/req_install.py,InstallRequirement,check_invalid_constraint_type;_has_option;check_legacy_setup_py_options
.venv/Lib/site-packages/pip/_internal/req/req_set.py,RequirementSet,
.venv/Lib/site-packages/pip/_internal/req/req_uninstall.py,StashedUninstallPathSet;UninstallPathSet;UninstallPthEntries,_script_names;_unique;uninstallation_paths;compact;compress_for_rename;compress_for_output_listing
.venv/Lib/site-packages/pip/_internal/resolution/__init__.py,,
.venv/Lib/site-packages/pip/_internal/resolution/base.py,BaseResolver,
.venv/Lib/site-packages/pip/_internal/resolution/legacy/__init__.py,,
.venv/Lib/site-packages/pip/_internal/resolution/legacy/resolver.py,Resolver,_check_dist_requires_python
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/__init__.py,,
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/base.py,Constraint;Requirement;Candidate,format_name;_match_link
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/candidates.py,_InstallRequirementBackedCandidate;LinkCandidate;EditableCandidate;AlreadyInstalledCandidate;ExtrasCandidate;RequiresPythonCandidate,as_base_candidate;make_install_req_from_link;make_install_req_from_editable;_make_install_req_from_dist
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/factory.py,CollectedRootRequirements;Factory,
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/found_candidates.py,FoundCandidates,_iter_built;_iter_built_with_prepended;_iter_built_with_inserted
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/provider.py,PipProvider,_get_with_identifier
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/reporter.py,PipReporter;PipDebuggingReporter,
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/requirements.py,ExplicitRequirement;SpecifierRequirement;SpecifierWithoutExtrasRequirement;RequiresPythonRequirement;UnsatisfiableRequirement,
.venv/Lib/site-packages/pip/_internal/resolution/resolvelib/resolver.py,Resolver,get_topological_weights;_req_set_item_sorter
.venv/Lib/site-packages/pip/_internal/self_outdated_check.py,SelfCheckState;UpgradePrompt,_get_statefile_name;_convert_date;was_installed_by_pip;_get_current_remote_pip_version;_self_version_check_logic;pip_self_version_check
.venv/Lib/site-packages/pip/_internal/utils/__init__.py,,
.venv/Lib/site-packages/pip/_internal/utils/_jaraco_text.py,,_nonblank;yield_lines;_;drop_comment;join_continuation
.venv/Lib/site-packages/pip/_internal/utils/_log.py,VerboseLogger,getLogger;init_logging
.venv/Lib/site-packages/pip/_internal/utils/appdirs.py,,user_cache_dir;_macos_user_config_dir;user_config_dir;site_config_dirs
.venv/Lib/site-packages/pip/_internal/utils/compat.py,,has_tls;get_path_uid
.venv/Lib/site-packages/pip/_internal/utils/compatibility_tags.py,,version_info_to_nodot;_mac_platforms;_ios_platforms;_android_platforms;_custom_manylinux_platforms;_get_custom_platforms;_expand_allowed_platforms;_get_python_version;_get_custom_interpreter;get_supported
.venv/Lib/site-packages/pip/_internal/utils/datetime.py,,today_is_later_than
.venv/Lib/site-packages/pip/_internal/utils/deprecation.py,PipDeprecationWarning,_showwarning;install_warning_logger;deprecated
.venv/Lib/site-packages/pip/_internal/utils/direct_url_helpers.py,,direct_url_as_pep440_direct_reference;direct_url_for_editable;direct_url_from_link
.venv/Lib/site-packages/pip/_internal/utils/egg_link.py,,_egg_link_names;egg_link_path_from_sys_path;egg_link_path_from_location
